Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination,Moves,WhiteFirstMove,BlackFirstMove,MyResult,MyFirstMove,MyElo,MyOpponentsElo
Rated Bullet game,https://lichess.org/bLDyQifi,2020.05.30,OzymandiasS,Wildebras,1/2-1/2,2020/05/30,14:00:07,1752,1767,+0,+0,Standard,60+0,A00,Normal,1. e3 e5 2. d4 d5 3. dxe5 Nc6 4. Nc3 Nf6 5. Bd2 Ne4 6. Nxe4 dxe4 7. Bc4 Nxe5 8. Bb3 Qf6 9. Ne2 Be6 10. O-O Bxb3 11. cxb3 O-O-O 12. Qc2 Nd3 13. f3 exf3 14. Rxf3 Bc5 15. Rxf6 gxf6 16. Nf4 Nxf4 17. Qxc5 Ne2+ 18. Kf2 Rxd2 19. Qf5+ Kb8 20. Kf1 Rhd8 21. Qxf6 Nc1 22. Rxc1 Rxb2 23. Qxf7 a6 24. Qxh7 Rdd2 25. Qg8+ Ka7 26. Qc4 Rxg2 27. Ke1 Rg1+ 28. Qf1 Rxf1+ 29. Kxf1 Rxa2 30. Ke1 Rxh2 31. Rxc7 Kb6 32. Re7 Rh1+ 33. Kd2 Rb1 34. Kc3 Re1 35. e4 a5 36. Re6+ Kc5 37. e5 Kd5 38. Re7 Re3+ 39. Kb2 Rxe5 40. Rxb7 Re2+ 41. Ka3 Re5 42. Rb5+ Kd4 43. Rxe5 Kxe5 44. Ka4 Kd6 45. Kxa5 Kc7 46. b4 Kb8 47. Ka6 Ka8 48. b5 Kb8 49. b6 Ka8 50. b7+ Kb8 51. Kb6 1/2-1/2,e3,e5,Draw,e3,1752,1767
Rated Bullet game,https://lichess.org/OAdBrlHg,2020.05.30,anilkilic,OzymandiasS,1/2-1/2,2020/05/30,13:57:28,1730,1753,+0,-1,Standard,60+0,C00,Time forfeit,1. e4 e6 2. Nf3 d6 3. d3 g6 4. Bf4 Bg7 5. Bg3 Ne7 6. Nbd2 O-O 7. Be2 c6 8. O-O Bd7 9. h3 f5 10. exf5 exf5 11. c3 d5 12. d4 Be6 13. Ne5 Nd7 14. Nxd7 Qxd7 15. Bf3 Rae8 16. Re1 Bf7 17. Kh1 Bh6 18. Rc1 Kg7 19. Rc2 Bg8 20. b3 Kh8 21. c4 dxc4 22. Nxc4 Bg7 23. d5 Nxd5 24. Rxe8 Rxe8 25. Bxd5 Bxd5 26. f3 Qe6 27. Ne3 Be5 28. Nxd5 Qxd5 29. Qxd5 cxd5 30. Bxe5+ Rxe5 31. Rc7 Re1+ 32. Kh2 Re2 33. Rxb7 Rxa2 34. Rb8+ Kg7 35. b4 a5 36. b5 a4 37. b6 Rb2 38. Ra8 Rxb6 39. Rxa4 Kf6 40. Rd4 Ke5 41. Rd2 Rb3 42. Kg1 Kf4 43. Kf2 d4 44. g3+ Ke5 45. f4+ Ke4 46. g4 fxg4 47. hxg4 d3 48. Kg3 Ke3 49. Ra2 d2 50. Rxd2 Kxd2+ 51. Kh4 Rb4 52. Kg5 Re4 53. f5 gxf5 54. gxf5 Re3 55. f6 Rf3 56. Kg4 Rxf6 57. Kh5 Rb6 58. Kg5 h6+ 59. Kh5 Ke3 60. Kg4 1/2-1/2,e4,e6,Draw,e6,1753,1730
Rated Bullet game,https://lichess.org/wEoppKDX,2020.05.30,citadeldimon,OzymandiasS,0-1,2020/05/30,13:55:58,1726,1747,-5,+6,Standard,60+0,A01,Normal,1. b3 d6 2. Bb2 e6 3. d3 g6 4. Nd2 Bg7 5. g3 Bxb2 6. Rb1 Bg7 7. Bg2 Ne7 8. e4 O-O 9. Ne2 c6 10. O-O d5 11. exd5 exd5 12. c4 dxc4 13. dxc4 Be6 14. Nf4 Nd7 15. Nxe6 fxe6 16. Ne4 Ne5 17. Qxd8 Raxd8 18. Rbd1 Rxd1 19. Rxd1 Nf5 20. Ng5 Ng4 21. Nxe6 Rf6 22. Nxg7 Kxg7 23. h3 Ne5 24. f4 Nf7 25. Kh2 Ne3 26. Rd2 Nh6 27. Bf3 Nf1+ 28. Kg2 Nxd2 29. Kf2 Nxf3 30. Kxf3 Rd6 0-1,b3,d6,Win,d6,1747,1726
Rated Bullet game,https://lichess.org/p7cisDly,2020.05.30,OzymandiasS,LucasAvedon,0-1,2020/05/30,13:53:38,1753,1740,-6,+6,Standard,60+0,C20,Time forfeit,1. e4 e5 2. d3 Nc6 3. Nc3 Bc5 4. Bd2 Nf6 5. g3 Ng4 6. d4 Nxd4 7. Nd5 Nxf2 8. Kxf2 Nxc2+ 9. Be3 Nxa1 10. Bxc5 d6 11. Be3 Be6 12. Qxa1 Bxd5 13. exd5 Qf6+ 14. Ke2 O-O 15. Nf3 e4 16. Nd4 c5 17. dxc6 bxc6 18. Bg2 d5 19. Rf1 Qg6 20. Qc1 Qg4+ 21. Kf2 Rac8 22. Kg1 Qd7 23. Rf4 c5 24. Ne2 d4 25. Bf2 e3 26. Be1 d3 27. Nc3 d2 28. Bxd2 exd2 29. Qd1 c4 30. Ne4 Qd4+ 31. Kh1 Qb6 32. Rh4 h6 0-1,e4,e5,Loss,e4,1753,1740
Rated Bullet game,https://lichess.org/iU2pi3D7,2020.05.30,OzymandiasS,hansjedemey,1-0,2020/05/30,13:51:22,1747,1752,+6,-6,Standard,60+0,C00,Time forfeit,1. e4 e6 2. d3 d5 3. exd5 exd5 4. Nc3 Nf6 5. Bd2 d4 6. Ne4 c5 7. Nxf6+ Qxf6 8. g3 Be6 9. Bg2 Nc6 10. Nf3 Bd6 11. O-O Bd5 12. Re1+ Be7 13. Bg5 Qd6 14. Bxe7 Nxe7 15. Qd2 O-O 16. Re2 Qf6 17. Nh4 Bxg2 18. Nxg2 Nd5 19. Rae1 Nc7 20. Re7 Qd6 21. Qg5 Rae8 22. Rxe8 Rxe8 23. Rxe8+ Nxe8 24. Nf4 b6 25. Qd5 Qxd5 26. Nxd5 Nd6 27. Nc7 a6 28. Kf1 Nb5 29. Nxa6 h5 30. a4 Nd6 31. Nc7 g5 32. Ke2 f5 33. b4 cxb4 34. Nb5 1-0,e4,e6,Win,e4,1747,1752
Rated Bullet game,https://lichess.org/gx1btqxr,2020.05.29,derBomber,OzymandiasS,0-1,2020/05/29,15:51:02,1755,1741,-6,+6,Standard,60+0,D02,Time forfeit,1. d4 d5 2. Nf3 e6 3. g3 Nf6 4. Bg2 Be7 5. O-O O-O 6. Ne5 b6 7. Bf4 Nbd7 8. c3 Bb7 9. Nxd7 Nxd7 10. Qd2 Rc8 11. e4 dxe4 12. Re1 f5 13. Na3 Nf6 14. Nb5 a6 15. Na3 Bxa3 16. bxa3 c5 17. Be5 cxd4 18. cxd4 Qd7 19. Rab1 b5 20. a4 Rc4 21. axb5 axb5 22. Qa5 Rfc8 23. Rxb5 Nd5 24. Reb1 Bc6 25. Rb6 Nxb6 26. Rxb6 Rc1+ 27. Bf1 e3 28. fxe3 Qd5 29. Qd2 Qg2+ 30. Qxg2 Bxg2 31. Kxg2 Rxf1 0-1,d4,d5,Win,d5,1741,1755
Rated Bullet game,https://lichess.org/8beBTv4M,2020.05.28,OzymandiasS,HALTER2003,0-1,2020/05/28,17:35:54,1746,1772,-5,+6,Standard,60+0,D00,Normal,1. e3 Nf6 2. d4 d5 3. b3 c5 4. Bb2 Nc6 5. dxc5 e6 6. Nd2 Bxc5 7. Bd3 d4 8. exd4 Bxd4 9. Bxd4 Nxd4 10. Ne2 Nxe2 11. Qxe2 O-O 12. O-O Bd7 13. f4 Bc6 14. Nf3 Qd7 15. Rad1 Rad8 16. Bc4 Qe7 17. Rxd8 Rxd8 18. Nd4 Rxd4 0-1,e3,Nf6,Loss,e3,1746,1772
Rated Bullet game,https://lichess.org/OBeTszdp,2020.05.28,diealtegabe,OzymandiasS,0-1,2020/05/28,00:31:55,1703,1741,-5,+5,Standard,60+0,C41,Time forfeit,1. e4 d6 2. Nf3 e5 3. d4 Be6 4. d5 Bd7 5. c4 c6 6. Be2 cxd5 7. cxd5 Nf6 8. Nc3 g6 9. Bg5 Bg7 10. Rc1 O-O 11. O-O b6 12. a3 Bg4 13. b4 Nbd7 14. Nb5 h6 15. Bh4 g5 16. Bg3 Nxe4 17. Bd3 Ndf6 18. Qc2 Nxg3 19. fxg3 a6 20. Nxd6 Qxd6 21. Qc6 Qxd5 22. Qxd5 Nxd5 23. Be4 Bxf3 24. Bxf3 Ne3 25. Bxa8 Rxa8 26. Rfe1 Nf5 27. Rc6 b5 28. Rec1 Nd4 29. Rc8+ Rxc8 30. Rxc8+ Kh7 31. Ra8 Ne2+ 32. Kf2 Nd4 33. Rxa6 Nc2 34. a4 Nxb4 0-1,e4,d6,Win,d6,1741,1703
Rated Bullet game,https://lichess.org/AtcopCeo,2020.05.28,childrenofmen,OzymandiasS,1-0,2020/05/28,00:29:55,1764,1747,+5,-6,Standard,60+0,A41,Normal,1. e4 d6 2. d4 e5 3. dxe5 dxe5 4. Qxd8+ Kxd8 5. Nf3 f6 6. Nc3 Bc5 7. Nd5 Be6 8. Bc4 c6 9. Ne3 Bxe3 10. Bxe6 Bxf2+ 11. Kxf2 Ne7 12. Be3 Kc7 13. Rad1 Rd8 14. Rxd8 Kxd8 15. Rd1+ Kc7 16. Bc5 Ng6 17. h4 b6 18. Ba3 c5 19. b4 Nc6 20. Bd5 Nxb4 21. Bxb4 cxb4 22. Bxa8 Nf4 23. Bd5 Nxd5 24. exd5 Kd6 25. Nd2 g6 26. Nc4+ Kc5 27. d6 Kxc4 28. d7 f5 29. d8=Q e4 30. Qd4+ Kb5 31. a4+ Kxa4 32. Rb1 b5 33. Qxb4# 1-0,e4,d6,Loss,d6,1747,1764
Rated Bullet game,https://lichess.org/7kIvoes1,2020.05.27,OzymandiasS,Arno77,1-0,2020/05/27,23:18:26,1740,1786,+7,-6,Standard,60+0,C00,Time forfeit,1. e4 e6 2. d3 d5 3. exd5 exd5 4. Nc3 Nf6 5. Bd2 d4 6. Ne4 Nc6 7. Nxf6+ Qxf6 8. g3 Qe6+ 9. Qe2 Qxe2+ 10. Nxe2 Bd6 11. Bg2 Be6 12. O-O O-O 13. f4 Rfe8 14. Bxc6 bxc6 15. Nxd4 Bd5 16. Rae1 Bc5 17. c3 Bxd4+ 18. cxd4 Rxe1 19. Rxe1 f6 20. Re7 Rc8 21. Ba5 Bxa2 22. Rxc7 Rxc7 23. Bxc7 Bd5 24. Kf2 a6 25. Ke3 Kf7 26. Kd2 Ke6 27. Kc3 Kd7 28. Bb6 Kd6 29. Kb4 Be6 30. Ka5 Bc8 31. Bc5+ Kd5 32. b4 g6 33. Kb6 f5 34. Bf8 h5 35. Bc5 Bd7 36. Kxa6 Be8 37. Kb6 Bd7 38. Kc7 Be8 39. Kd8 Bf7 40. Ke7 Be6 41. Kf6 Bd7 42. Kxg6 Be8+ 43. Kxf5 Bd7+ 44. Kg5 Bg4 45. f5 Be2 46. f6 Bxd3 47. Kxh5 1-0,e4,e6,Win,e4,1740,1786
Rated Bullet game,https://lichess.org/40eCCehF,2020.05.27,Arno77,OzymandiasS,1-0,2020/05/27,23:16:01,1781,1745,+5,-5,Standard,60+0,B00,Time forfeit,1. e4 d6 2. Nc3 e5 3. d3 Be6 4. f4 exf4 5. Nf3 g6 6. Bxf4 Bg7 7. Bg5 Ne7 8. Bxe7 Qxe7 9. Nd5 O-O 10. Nxe7+ Kh8 11. Nd5 Bxd5 12. exd5 Nd7 13. Be2 Rfe8 14. O-O Ne5 15. Nxe5 Bxe5 16. Bf3 Bxb2 17. Rb1 Bd4+ 18. Kh1 b6 19. c4 Bg7 20. Qa4 Re3 21. Rbd1 Rae8 22. Qb4 Bd4 23. Rfe1 Bc5 24. Qc3+ Kg8 25. Rxe3 Rxe3 26. Qf6 Kf8 27. Bg4 Re2 28. Bxe2 Bb4 29. Bg4 Bc3 30. Rc1 Bxf6 31. Re1 Kg7 32. Bf3 Bd4 33. Rd1 Bc5 34. g3 Bd4 35. Kg2 f5 36. Be2 Kf6 37. Kf3 c5 38. g4 Be5 39. gxf5 gxf5 40. Rg1 Bc3 41. Rg8 Kf7 42. Ra8 a5 43. Ra7+ Kf6 44. Rb7 Bd4 45. Rxb6 Bg1 46. Rxd6+ Kg5 47. Re6 Bxh2 48. d6 Bxd6 49. Rxd6 h5 50. Rd5 h4 51. Rxc5 h3 52. Rxf5+ Kxf5 53. Kg3 Kg5 54. Kxh3 Kf5 55. Kg3 Ke5 56. c5 Kd5 57. c6 a4 58. c7 1-0,e4,d6,Loss,d6,1745,1781
Rated Bullet game,https://lichess.org/D9UEzzGk,2020.05.27,OzymandiasS,muhtar0101,1-0,2020/05/27,23:13:35,1740,1731,+5,-5,Standard,60+0,B01,Time forfeit,1. e4 d5 2. d3 dxe4 3. dxe4 Qxd1+ 4. Kxd1 Nf6 5. f3 e6 6. Nc3 Bb4 7. Bg5 Bxc3 8. bxc3 Nfd7 9. Bd3 f6 10. Be3 O-O 11. Ne2 c5 12. Ke1 c4 13. Bxc4 Ne5 14. Bb3 Nbc6 15. Kf2 Na5 16. Rhd1 Nxb3 17. cxb3 Bd7 18. f4 Ng4+ 19. Kf3 Nxh2+ 20. Kg3 g5 21. Kxh2 gxf4 22. Rxd7 fxe3 23. Nf4 e5 24. Ne6 Rf7 25. Rxf7 Kxf7 26. Nc5 Rc8 27. b4 b6 28. Na6 Rxc3 29. Re1 Ra3 30. b5 Rxa2 31. Rxe3 Ke6 32. Nc7+ Kd6 33. Rc3 f5 34. exf5 Ra5 35. f6 Kd7 36. f7 Ke7 37. Rf3 e4 38. Rf2 Rxb5 39. f8=Q+ Kd7 40. Nxb5 Kc6 41. Nc3 Kb7 42. Nxe4 Ka6 43. Qf7 1-0,e4,d5,Win,e4,1740,1731
Rated Bullet game,https://lichess.org/jLvz1571,2020.05.27,ttaner,OzymandiasS,0-1,2020/05/27,23:09:54,1773,1733,-6,+7,Standard,60+0,C00,Normal,1. e4 e6 2. d4 d6 3. c4 g6 4. Nc3 Bg7 5. d5 Ne7 6. Nge2 exd5 7. cxd5 O-O 8. Bg5 c6 9. Qd2 f6 10. Bh6 Nd7 11. Bxg7 Kxg7 12. O-O-O Re8 13. f3 cxd5 14. Nxd5 Nxd5 15. Qxd5 Qc7+ 16. Kb1 Nb6 17. Qd3 Be6 18. Nd4 Bf7 19. Qd2 Rac8 20. Bd3 Na4 21. Rc1 Qb6 22. b3 Qxd4 0-1,e4,e6,Win,e6,1733,1773
Rated Bullet game,https://lichess.org/0xDdt1f9,2020.05.27,OzymandiasS,QuesoChess,1-0,2020/05/27,23:07:21,1728,1718,+5,-5,Standard,60+0,D00,Time forfeit,1. e4 d5 2. d4 dxe4 3. Qe2 Nf6 4. Nc3 Bg4 5. f3 exf3 6. Nxf3 Bxf3 7. Qxf3 Nc6 8. d5 Nd4 9. Qd3 e5 10. dxe6 Nxe6 11. Qb5+ Qd7 12. Qxb7 Rd8 13. Bd3 Ng4 14. O-O Qd4+ 15. Kh1 Qg1+ 16. Kxg1 Bd6 17. Qc6+ Rd7 18. Bb5 O-O 19. Qxd7 Rd8 20. Qc6 Nf6 21. Ne4 Nd4 22. Nxf6+ gxf6 23. Qe4 Be5 24. Qg4+ Kf8 25. Bh6+ 1-0,e4,d5,Win,e4,1728,1718
Rated Bullet game,https://lichess.org/gx72DouL,2020.05.25,aselColombia,OzymandiasS,1-0,2020/05/25,03:02:08,1748,1733,+5,-5,Standard,60+0,A41,Normal,1. e4 d6 2. d4 e5 3. Nc3 exd4 4. Qxd4 Nf6 5. Bg5 Be7 6. O-O-O O-O 7. e5 dxe5 8. Qxe5 Nbd7 9. Qg3 c6 10. Be2 Qb6 11. h4 Kh8 12. h5 h6 13. Be3 Bb4 14. Bxb6 Nxb6 15. Bd3 Be6 16. Ne4 Nxe4 17. Bxe4 Nc4 18. a3 Bc5 19. Bd3 Nd6 20. Qe5 Nf5 21. Qxc5 Ba2 22. Bxf5 1-0,e4,d6,Loss,d6,1733,1748
Rated Bullet game,https://lichess.org/o78I1UZQ,2020.05.25,OzymandiasS,Gustavoamara,0-1,2020/05/25,02:59:18,1739,1736,-6,+6,Standard,60+0,C20,Time forfeit,1. e4 e5 2. d3 Nc6 3. Nc3 Bc5 4. Bd2 d6 5. g3 Nf6 6. Bg2 Bg4 7. Nge2 h6 8. O-O Qd7 9. h3 Bh5 10. g4 Nxg4 11. hxg4 Qxg4 12. Ng3 Qxd1 13. Nxd1 Bxd1 14. Raxd1 O-O-O 15. Be3 Bxe3 16. fxe3 f6 17. Nf5 g6 18. Ng3 h5 19. Bh3+ Kb8 20. Rxf6 h4 21. Ne2 Rdg8 22. c3 g5 23. Kh2 g4 24. Bg2 h3 25. Bh1 g3+ 26. Nxg3 Rg4 27. Bf3 Rg5 28. Nf5 Rhg8 29. Re6 a6 30. Re7 Ka7 31. Rxc7 Kb6 32. Rh7 R5g6 33. Rxh3 R6g7 34. Nxd6 Kc7 35. Nc4 Kb8 36. Nxe5 Ka7 37. Nxc6+ bxc6 38. d4 Kb7 39. e5 Kc7 40. Bxc6 Kxc6 41. d5+ Kc7 42. e4 Kd7 43. c4 Re7 44. d6 Kd8 45. dxe7+ Kxe7 46. c5 Ke6 0-1,e4,e5,Loss,e4,1739,1736
Rated Bullet game,https://lichess.org/cSiraKw1,2020.05.25,Jeffe4,OzymandiasS,1-0,2020/05/25,02:56:48,1670,1746,+9,-7,Standard,60+0,A41,Time forfeit,1. d4 d6 2. c4 f5 3. Nc3 Nf6 4. Nf3 e6 5. Bg5 Be7 6. e3 O-O 7. Bd3 h6 8. Bh4 g5 9. Bg3 Bd7 10. O-O Nc6 11. e4 f4 12. e5 dxe5 13. dxe5 fxg3 14. exf6 gxh2+ 15. Nxh2 Bxf6 16. Qh5 Bg7 17. Qg6 Ne5 18. Qh7+ Kf7 19. Rad1 Rh8 20. Qe4 Bc6 21. Qe3 Nxd3 22. Rxd3 Qe7 23. Rfd1 Rad8 24. Nf3 Rxd3 25. Rxd3 Bxf3 26. Qxf3+ Ke8 27. Nb5 c6 28. Nd6+ Kd7 29. Nf7+ Kc7 30. Nxh8 Bxh8 31. Qe4 Bxb2 32. a4 e5 33. Qg6 Qc5 34. Qf7+ Kb6 35. Rd7 Bd4 36. Rxb7+ 1-0,d4,d6,Loss,d6,1746,1670
Rated Bullet game,https://lichess.org/RpoVnViM,2020.05.25,OzymandiasS,ayrtonluna,0-1,2020/05/25,02:54:18,1752,1730,-6,+6,Standard,60+0,A00,Time forfeit,1. e3 c5 2. d4 cxd4 3. exd4 Nf6 4. c4 e6 5. Nf3 Bb4+ 6. Nc3 Nc6 7. Bd2 d6 8. Bd3 Bxc3 9. Bxc3 b6 10. O-O Bb7 11. Rc1 Qc7 12. b4 Qd7 13. a4 O-O 14. b5 Na5 15. Bxa5 bxa5 16. c5 dxc5 17. dxc5 Bxf3 18. Qxf3 Rac8 19. c6 Qd5 20. Qxd5 Nxd5 21. Be4 Nb6 22. Rfd1 Rfd8 23. Rxd8+ Rxd8 24. Ra1 Rd4 25. Bf3 Kf8 26. c7 Rd7 27. Rc1 Ke7 28. c8=Q Nxc8 29. Rxc8 Rd4 30. Rc7+ Rd7 31. Rxd7+ Kxd7 32. h3 Kd6 33. Kh2 Kc5 34. Kg3 Kb4 35. Bd1 Kc5 36. Kf3 Kd4 37. Ke2 Kc5 38. f4 Kb6 39. Kd3 f6 40. Kc4 f5 41. g4 fxg4 42. hxg4 e5 43. fxe5 h5 44. Kd5 h4 0-1,e3,c5,Loss,e3,1752,1730
Rated Bullet game,https://lichess.org/vAPse3W7,2020.05.25,OzymandiasS,jinxy2009,1-0,2020/05/25,02:51:33,1746,1711,+6,-5,Standard,60+0,A00,Time forfeit,1. e3 c5 2. d4 cxd4 3. exd4 Nc6 4. c4 d5 5. Nc3 dxc4 6. Bxc4 Nf6 7. Nf3 e6 8. Be3 Bd6 9. O-O O-O 10. Qb3 Nb4 11. a3 Nbd5 12. Nxd5 Nxd5 13. Bxd5 exd5 14. Rac1 Be6 15. h3 Rc8 16. Ne5 Bxe5 17. dxe5 d4 18. Qxb7 Rxc1 19. Bxc1 Qd5 20. Qxd5 Bxd5 21. Bf4 Rd8 22. Rc1 d3 23. Rd1 Bb3 24. Rd2 Bc2 25. Be3 a6 26. f4 Rb8 27. b4 a5 28. Bc5 axb4 29. axb4 f6 30. e6 Re8 31. f5 g6 32. g4 gxf5 33. gxf5 Kg7 34. Kf2 Kh6 35. Ke3 Kh5 36. Bd4 Kh4 37. Bxf6+ Kxh3 38. Bd4 Kg4 39. Bc5 Kxf5 40. Rf2+ Kxe6 41. Rh2 Kf5+ 42. Kd2 Kg6 43. Be3 1-0,e3,c5,Win,e3,1746,1711
Rated Bullet game,https://lichess.org/hZN3V0hF,2020.05.24,samzscribbler,OzymandiasS,1/2-1/2,2020/05/24,18:30:57,1788,1746,-1,+0,Standard,60+0,C41,Time forfeit,1. e4 d6 2. Nf3 e5 3. d4 Be6 4. d5 Bd7 5. c4 c6 6. Nc3 cxd5 7. cxd5 g6 8. Bd3 Bg7 9. Nd2 Ne7 10. f3 O-O 11. O-O f5 12. Qe2 fxe4 13. fxe4 Rxf1+ 14. Kxf1 Qb6 15. b3 Na6 16. Nc4 Qc7 17. Kg1 Rf8 18. Bd2 Nc5 19. Rf1 Rxf1+ 20. Qxf1 Nxd3 21. Qxd3 Bb5 22. Qf3 Bxc4 23. bxc4 Qxc4 24. Bg5 Nc8 25. Bf6 Qd4+ 26. Kf1 Bxf6 27. Qxf6 Qxc3 28. Qe6+ Kg7 29. Qd7+ Kh6 30. Qh3+ Kg7 31. Qd7+ Kf6 32. Qe6+ Kg5 33. h4+ Kxh4 34. Qh3+ Qxh3 35. gxh3 Kxh3 36. Ke2 Ne7 37. Ke3 Kg3 38. Kd3 h5 39. Kc4 h4 40. Kb5 b6 41. a4 h3 42. a5 h2 43. axb6 axb6 44. Kxb6 h1=Q 45. Kc7 Qe1 46. Kxd6 Qxe4 47. Kxe7 Qd4 48. d6 e4 49. d7 Qxd7+ 50. Kxd7 e3 51. Ke6 e2 52. Kf6 e1=Q 53. Kxg6 Kf3 54. Kg7 1/2-1/2,e4,d6,Draw,d6,1746,1788
Rated Bullet game,https://lichess.org/YwYY6PrF,2020.05.24,OzymandiasS,samzscribbler,0-1,2020/05/24,18:28:31,1751,1783,-5,+5,Standard,60+0,C00,Time forfeit,1. e4 e6 2. d3 c5 3. Nc3 Nc6 4. Bd2 Nf6 5. g3 d5 6. Bg2 d4 7. Nce2 Be7 8. f4 O-O 9. Nf3 Nd7 10. O-O f6 11. c3 e5 12. fxe5 Ncxe5 13. Nxe5 Nxe5 14. Nf4 g5 15. Nh5 Bg4 16. Bf3 Nxf3+ 17. Rxf3 Bxh5 18. Qf1 Bxf3 19. Qxf3 Qd7 20. Qh5 Kg7 21. Rf1 Rh8 22. cxd4 cxd4 23. h4 Qe8 24. Qg4 Qg6 25. e5 f5 26. Qxd4 gxh4 27. e6+ Kf8 28. Rf3 hxg3 29. Kg2 h5 30. Rxg3 Qf6 31. Qd7 Rd8 32. Qxb7 h4 33. Rh3 Qd4 34. Be3 Qxd3 35. Bh6+ Kg8 36. Rxd3 Rxh6 37. Rxd8+ Bxd8 38. Qd7 Rg6+ 39. Kf3 Bf6 40. e7 Kh7 41. e8=Q+ Kh6 0-1,e4,e6,Loss,e4,1751,1783
Rated Bullet game,https://lichess.org/lja1LTob,2020.05.24,samzscribbler,OzymandiasS,1-0,2020/05/24,18:26:02,1777,1756,+6,-5,Standard,60+0,C41,Time forfeit,1. e4 d6 2. Nf3 e5 3. d3 Nc6 4. g3 Be6 5. Bg2 Qd7 6. c3 O-O-O 7. Nbd2 g6 8. a4 Bg7 9. Nc4 d5 10. exd5 Bxd5 11. Ne3 f5 12. b4 e4 13. Nd4 Bxd4 14. cxd4 Nxb4 15. dxe4 Bxe4 16. Bxe4 fxe4 17. Qb3 Nd3+ 18. Ke2 Qg4+ 19. Kd2 Qf3 20. Kc3 Rd6 21. Ba3 Rc6+ 22. Bc5 Nf6 23. Rhd1 Nxc5 24. dxc5 Rxc5+ 25. Kb2 Qxf2+ 26. Nc2 Qf5 27. Rdc1 Rd8 28. Ka2 Qe5 29. Rab1 Nd5 30. Qxb7+ Kd7 31. Rd1 Ke8 32. Nb4 Nc3+ 33. Ka3 Nxb1+ 34. Rxb1 Qc3+ 35. Rb3 Qc2 36. Qxe4+ Qxe4 37. Nc2 1-0,e4,d6,Loss,d6,1756,1777
Rated Bullet game,https://lichess.org/D1VmaTJD,2020.05.24,OzymandiasS,samzscribbler,0-1,2020/05/24,18:23:58,1762,1772,-6,+5,Standard,60+0,C00,Normal,1. e4 e6 2. d3 c5 3. Nc3 Nc6 4. Be3 Nge7 5. Qd2 d5 6. g3 d4 7. Bxd4 cxd4 8. Nce2 g6 9. f4 Bg7 10. Bg2 f6 11. Nf3 e5 12. f5 O-O 13. fxg6 Nxg6 14. O-O Bg4 15. Rf2 Rc8 16. Raf1 Nb4 17. c3 dxc3 18. bxc3 Nc6 19. h3 Be6 20. g4 Nf4 21. Nxf4 exf4 22. Nh4 Qd6 23. Rxf4 Ne5 24. R4f3 Qa3 25. d4 Nc4 26. Qc2 a6 27. Nf5 Bxf5 28. Rxf5 Kf7 29. e5 Ke6 30. exf6 Rxf6 31. Qe2+ Kf7 32. Bd5+ Kg6 33. Rxf6+ Bxf6 34. Qe4+ Kg7 35. Rxf6 Kxf6 36. Qe6+ Kg5 37. Qf5+ Kh4 38. Kg2 Qb2+ 39. Kf3 Qxc3+ 40. Ke4 Qe3# 0-1,e4,e6,Loss,e4,1762,1772
Rated Bullet game,https://lichess.org/UfuhBSbd,2020.05.24,samzscribbler,OzymandiasS,0-1,2020/05/24,18:22:54,1778,1756,-6,+6,Standard,60+0,D00,Normal,1. d4 d5 2. Nc3 e6 3. Bf4 Nf6 4. Nf3 Bd6 5. e3 O-O 6. Be2 b6 7. O-O Bb7 8. a3 Nbd7 9. h3 Rc8 10. g4 c5 11. g5 Bxf4 12. exf4 Ne8 13. h4 f6 14. Kh2 fxg5 15. fxg5 e5 16. Nxe5 Nxe5 17. dxe5 d4 18. Nb5 Qd5 19. Rg1 Qxe5+ 20. Kh3 Rxf2 21. Bg4 Qh2# 0-1,d4,d5,Win,d5,1756,1778
Rated Bullet game,https://lichess.org/6KbVHNPT,2020.05.24,OzymandiasS,samzscribbler,0-1,2020/05/24,18:20:50,1761,1772,-5,+6,Standard,60+0,C00,Time forfeit,1. e4 e6 2. d3 c5 3. Nc3 Nc6 4. Bd2 Nf6 5. g3 Be7 6. Bg2 d5 7. Nge2 d4 8. Nb1 O-O 9. O-O h6 10. f4 e5 11. c3 Ng4 12. cxd4 cxd4 13. fxe5 Ncxe5 14. Nf4 Bg5 15. h3 Nf6 16. h4 Bxf4 17. Bxf4 Neg4 18. Nd2 Qb6 19. b3 Bd7 20. Nc4 Qe6 21. e5 Nd5 22. Bxd5 Qxd5 23. Nd6 h5 24. Rc1 Ne3 25. Bxe3 dxe3 26. Qe2 Qxe5 27. Nc4 Qxg3+ 28. Qg2 Qxg2+ 29. Kxg2 Bc6+ 0-1,e4,e6,Loss,e4,1761,1772
